CustomerId,PLACEMENT,AGE,TENURE,TARIFF,REV_1,REV_2,REV_3,REV_4,REV_5,REV_6,REV_T,MOU_TOT_1,MOU_TOT_2,MOU_TOT_3,MOU_TOT_4,MOU_TOT_5,MOU_TOT_6,NCLL_1,NCLL_2,NCLL_3,NCLL_4,NCLL_5,NCLL_6,CHURN
1504,1,33,2698,1,26,25.5,31.25,30.05,37.08,29,630.63,38.61,36.59,80.1,64.94,90.27,46.96,15,16,18,17,15,14,0
1505,1,35,3641,2,31.5,32.75,35.5,34.3,35.86,30.89,483.8,90.68,100.59,108.46,84.92,99.21,110.77,0,0,0,0,0,0,0
1506,1,54,5560,0,137.75,137.25,137,139.5,134,131.25,1578.75,128.87,141.16,123.48,132.71,95.75,65.22,14,13,12,13,13,15,0
1507,0,63,5603,2,9.5,10,11.5,20.5,21.75,23.57,616.07,19.53,28.64,19.17,36.73,43.44,33.01,3,8,4,13,7,16,0
1508,1,36,2746,1,32.5,25,22,25.05,25.25,25.75,375.05,163.16,95.86,70.89,71.41,91,103.26,0,1,1,0,0,2,0
1509,1,30,1404,2,9.25,14.5,20.75,16.57,19.45,13.68,244.2,28.52,59.96,137.29,43.24,50.15,26.34,1,1,0,1,3,1,1
1510,1,44,6566,1,131.75,128.75,135.25,115.98,111.53,102,1940.51,950.98,944.7,979.59,757.57,787.01,788.74,5,3,3,7,7,5,0
1511,0,57,5478,1,15,14.25,22.25,31.09,31.09,22.25,349.93,9.53,11.37,24.32,77.58,66.15,44.47,0,0,1,1,0,0,0
1512,1,51,296,2,57,9,13,9,9,9,302.75,312.82,0,0,0,0,0,4,0,0,0,0,0,1
1513,1,67,6118,2,20.5,66.75,42.5,24.5,19.1,31.43,425.28,33.73,110.21,69.85,18.09,39.4,47.73,1,4,3,4,7,5,0
1514,1,51,5216,1,31,29.75,37.75,47.44,35.34,36,755.03,109.64,81.65,143.33,144.61,168.7,131.91,7,5,10,12,7,8,0
1515,1,27,417,2,9.5,9.25,12.5,16.65,24.03,22.21,162.14,29.71,42.65,59.22,35.97,80.85,87.38,0,2,5,3,6,2,0
1516,1,52,3928,2,9,9,9,9,9,9,146.75,0,0,0,0,0,0,0,0,0,0,0,0,1
1517,1,29,1971,2,27.75,23.75,35.75,26.4,26.68,22.02,510.35,128.28,94.54,161.97,109.43,119.66,101.53,2,1,3,1,0,1,0
1518,1,39,2984,2,9,11.75,9,21.15,23.35,24.56,357.31,58.67,144.47,87.6,92.5,83.38,124.1,2,5,4,6,1,1,0
1519,1,40,3061,2,9,9,9,15.5,16.44,35.67,233.86,50.48,21.57,6.93,0,31.85,203.17,2,4,2,0,3,4,1
1520,1,30,1319,1,31.75,36,39.75,36.03,34.11,35.25,769.14,152.07,237.56,258.2,151.58,156.78,198.76,0,0,0,1,1,2,0
1521,1,32,458,1,66,63,77.5,52.37,58.05,43,808.42,482.65,498.74,589.56,317.14,417.67,304.78,1,0,1,1,0,2,0
1522,1,22,210,1,32.25,28.5,28.5,24.23,22.37,33.5,203.6,200.5,114.91,89.9,86.7,46.78,141.08,0,0,3,5,0,2,0
1523,1,41,6518,2,9,10.25,20.75,17.9,14.55,19.42,212.62,39.37,34.8,72.78,53.64,41.58,54.85,1,1,3,4,2,5,0
1524,1,41,3818,1,35.75,37.75,44.5,46.44,39.31,41.75,826,177.4,215.64,301.48,225.54,219.49,214.87,2,4,5,6,4,6,0
1525,1,80,2135,2,13,9,9,9,9,9,186.5,18.15,0,0,0,0,0,0,0,0,0,0,0,0
1526,0,46,3301,2,9,9,9,10.2,18.66,10.61,159.47,0,0,0,15.48,84.4,15.93,0,0,0,0,1,3,0
1527,0,28,826,2,9.5,28.5,16.5,14,15.75,16.09,449.84,32.68,85.69,61.58,27.53,31.43,47.15,2,3,1,0,0,0,0
1528,1,74,2089,1,19.25,16,15,21.25,16.82,15,336.32,31.46,12.08,3.05,45.91,15.54,0,4,2,0,0,1,0,1
1529,1,57,284,2,36.25,42.5,18,28.5,27.26,26.96,321.47,163.58,175.49,81.07,119.6,120.52,134.23,5,5,1,2,0,5,0
1530,0,63,4974,2,9,9,9,15.65,16.91,14.82,168.88,42.8,70.97,57.63,45.05,40.75,29.82,1,1,2,1,2,1,0
1531,1,62,1550,2,12.5,13,14.5,16.65,13.39,13.43,180.22,71.86,65.95,61.53,36.6,25.69,28.74,0,1,0,1,1,0,0
1532,1,58,707,1,22.75,16.75,20.25,16.5,15.82,21.25,697.07,156.29,18.71,74.33,14.8,8.57,69.89,0,0,0,0,0,1,0
1533,1,41,3929,2,9.5,28,22.75,23.5,16.1,23.79,246.14,45.97,114.75,79.72,94.66,18.98,39.64,1,2,1,1,1,2,1
1534,1,36,157,2,9,23.75,16.5,21.55,12.5,9.75,93.05,6.83,81.15,56.16,67.93,15.63,4.21,1,2,1,0,1,0,1
1535,1,53,574,2,33.5,29.5,29,22.5,23.75,18.4,316.4,142.62,139,120.98,77.2,80.17,45.74,0,1,3,1,3,3,1
1536,1,41,2643,1,20,21.75,24,29.5,28.75,28,391.75,45.84,58.06,79.57,121.53,131.79,137.81,1,0,1,1,1,1,0
1537,1,76,214,2,9.5,64.5,22.75,9.85,9,9,139.1,82.53,359.03,73.45,2.55,0,0,2,7,3,0,0,0,0
1538,1,26,1073,2,51.75,37.5,26.75,28.97,25.84,39,929.81,298.22,168.17,119.97,137.96,58.46,159.34,6,6,3,3,1,8,0
1539,1,46,270,1,25.25,27.5,18,20.07,27.75,17.5,222.57,91.12,117.49,38.34,53.1,35.2,26.22,0,0,0,0,0,0,1
1540,0,46,5174,2,9,13,16.5,18.9,29.3,28.12,317.57,18.97,20.93,13.35,46.17,80.02,73.5,4,2,0,5,2,6,0
1541,1,66,7432,1,25,41.5,24.5,35.14,35.52,23.75,544.66,121.75,305.87,127.13,211.65,227.41,116.65,1,2,0,1,1,0,0
1542,1,54,3003,2,26.75,30,25.5,23.4,24.61,18.22,472.23,81.39,96.97,94.71,64.09,59.08,52.51,0,0,0,0,0,0,1
1543,0,49,2325,2,9,9,9,51.95,88.5,149,535.45,10.17,13.03,2.2,110.95,173.96,295.11,0,1,1,4,4,3,1
1544,1,36,1878,2,11,29.75,17.75,22.55,20.98,15.86,237.14,49.24,45.13,47.88,60.27,40.41,48.67,3,3,4,5,1,2,1
1545,1,33,178,2,16.5,11.25,12.75,13.4,15.25,16.44,85.59,60,69.08,56.69,31.9,45.98,51.01,0,0,0,1,0,1,0
1546,1,49,1759,2,25.25,35.25,29,33.5,9.75,9,438.25,77.51,125.58,102.11,116.09,1.19,0,2,8,1,3,1,0,0
1547,1,60,191,2,9.25,35,23.5,33.38,27.7,25.11,169.19,73.03,144.34,65.54,158.37,108.61,84.12,1,1,0,0,0,0,1
1548,0,51,2769,1,18.5,24.25,14.25,16.51,27.08,21.25,439.09,74.22,153.35,42.2,21.35,86.87,55.3,3,4,0,0,7,3,0
1549,1,34,1942,1,14.25,14.25,15.25,14.25,14.25,14.25,492,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,1,25,3329,2,9,14.75,26,29.75,23.5,31.75,280.25,35.3,48.68,77.08,86.59,51.77,86.19,5,5,8,9,10,17,0
1551,0,65,7192,1,14.25,14.25,14.25,17.01,28.78,17.75,330.04,14.25,31.8,19.35,12.55,38.72,7.78,3,5,5,2,6,2,0
1552,1,46,1393,2,9.25,14.75,15.25,15.45,16.25,17.43,210.88,34.69,52.88,45.16,32.17,35.19,44.55,2,3,2,3,2,3,0
1553,1,52,5237,2,30,24.25,20.25,16.25,16.75,14.92,295.67,86.27,69.84,41.21,26.34,40.92,34.41,7,3,6,4,2,3,0
1554,1,48,1092,2,21.75,22.25,21,24.15,17.25,15.77,271.92,63.02,41.13,36.75,37.08,21.61,12.53,7,7,9,6,4,3,0
1555,1,39,2325,1,64.25,45,64.25,78.25,99.25,75.25,1298.75,287.07,186.77,285.82,350.21,354.84,376.67,14,15,25,29,43,27,0
1556,0,54,7442,2,9,9.25,9,22.05,32.4,36.97,304.17,68.27,54.12,100.9,67.82,113.97,200.7,0,0,0,0,0,0,1
1557,1,49,2896,1,64.75,46.75,67.5,55.92,91.96,54.25,1132.38,477.56,300.25,486.64,345.82,507.99,285.82,2,1,5,7,9,10,0
1558,1,81,7195,2,12.5,9,9,9,9.05,9.27,151.82,1.08,0.28,1.46,0,2.96,1.84,0,0,0,0,0,0,0
1559,1,36,420,1,25.25,27,18.75,20.32,18.75,27.75,321.07,109.12,120.85,54.65,56.75,15.75,48,1,0,0,0,4,8,0
1560,1,74,5842,2,50.25,50.25,34,21.03,27.73,25.4,619.16,220.58,228.59,121.34,65.88,104.27,104.84,0,0,0,0,0,0,0
1561,1,43,4559,2,36.75,28.25,29.75,42.75,30,21.75,409.5,113.61,89.01,88.02,150.07,103.12,53.12,3,3,5,4,4,0,0
1562,1,55,3048,1,14.25,15.25,14.25,19.75,14.25,15,255.25,0,2.85,0.5,0,0,2.67,0,2,1,0,0,1,1
1563,1,37,3700,1,95.25,139.75,191.25,155.87,176.53,134.25,1969.74,534.21,1018.09,1423.97,1098.22,1310.04,1104.93,0,0,0,0,0,0,0
1564,0,20,612,2,9,9,30.25,35.75,28.2,26.23,232.93,23.45,39.37,88.4,111.87,57.03,59.9,1,2,14,5,4,7,0
1565,1,43,6403,2,72.5,73.5,33.25,54.05,34.25,31.91,816.71,431.54,854.29,226.51,468.81,442.53,183.54,4,1,1,0,0,0,0
1566,0,58,4558,2,9,9,9,9,9,9,147,1.6,16.48,0,0,0,0,0,0,0,0,0,0,1
1567,0,49,3081,2,21.5,9,10.5,12.6,15.38,13.25,185.73,65.75,17.44,34.58,25.68,41.76,34.42,4,0,0,0,0,0,0
1568,1,53,9768,1,57.25,51.25,66.75,51.75,62,52,897.25,310.09,283.31,406.79,298.26,385.09,362.68,0,0,0,0,0,0,0
1569,1,51,2950,1,34.75,36.25,38.25,35.37,36.27,36.5,598.14,143.4,191.64,200.01,171.1,169.35,177.4,2,6,7,4,7,9,0
1570,0,50,4676,2,9,9.5,9,17.1,18.32,23.52,202.44,0,0,0,0.63,47.22,48.65,0,0,0,0,6,6,0
1571,1,28,1653,2,27,22.5,24.25,18.8,22.19,18.78,339.52,104.06,82.12,102.26,49.25,82.82,79.85,0,0,0,0,0,0,1
1572,0,38,1365,2,9,9,9.5,21,21,15.61,186.36,60.8,31.1,24.27,76.52,63.45,43.87,1,0,0,1,1,1,0
1573,0,26,2611,2,9,9,17,297.6,102.75,38.6,628.2,0,99.93,72.48,2229.34,442.02,225.63,0,2,1,2,10,3,1
1574,1,55,5688,1,57.25,64,52.75,68.82,101.39,60.75,1727.46,326.89,261.34,275.22,239.01,380.11,283.14,8,5,12,11,9,10,0
1575,1,40,3015,2,9,9,9,15,14.57,19.15,179.47,0,32.4,35.33,23.45,16.1,43.75,0,2,2,2,3,3,0
1576,1,21,39,2,9,9,9,9,11.37,9.75,21.12,0,0,0,0,13.67,2.9,0,0,0,0,1,0,1
1577,1,42,4364,2,28.5,14.25,16.25,18.85,9.5,9,246.85,117,59.99,51.95,57.43,1.8,0.63,0,2,1,0,0,0,1
1578,1,71,7241,2,57,38,44.25,48.78,43.51,46.48,739.02,325.6,184.18,178.58,246.28,209.7,274.44,7,5,9,9,3,5,0
1579,0,57,4714,2,9,9,9,11.35,12.55,13.72,162.12,22.9,39.55,31.23,19.37,23.87,32.13,2,2,2,1,0,3,0
1580,1,39,2200,1,24,22.25,24,25.8,23.05,24,498.1,60.1,63.5,103.79,92.3,67.66,69.98,4,6,4,4,4,9,0
1581,1,69,4552,1,38.25,32.25,35.5,36.82,43.53,41.25,644.85,231.18,161.27,202.86,188.49,256.64,208.79,1,1,1,0,1,2,0
1582,1,36,8152,2,9,9,9.25,19.4,21.5,15.54,293.94,4.68,45.38,41.74,52.85,75.78,46.69,0,0,0,0,0,0,0
1583,1,69,8841,1,26.5,30.5,33,19,14.25,14.25,444.25,110.46,136.8,165.88,40.55,0,0,0,0,0,0,0,0,0
1584,1,46,2755,2,9,9,9.75,9,9,10.25,151.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,1,40,3427,2,29.5,33.25,10,9,12,9,290.5,105.54,74.32,0,0,6.12,0,1,2,0,0,0,0,0
1586,1,67,3236,2,9,11.5,12.75,15.75,17,17.09,186.34,29.09,28.32,18.46,9.48,21.26,22.87,0,1,1,0,0,0,0
1587,1,41,2338,2,9,14,31,23.7,14.25,15.63,243.08,36.5,52.66,110.86,62.98,27.12,34.21,0,0,0,0,0,0,1
1588,1,47,2695,1,40.25,39.25,33.5,48.94,39.1,37.5,622.79,194.88,197.65,159.31,232.7,177.53,175.5,1,0,0,1,0,1,0
1589,0,27,1950,2,9,9,10,11.8,10.48,14.78,159.06,0,0.1,0,23.55,13.75,53.87,0,0,0,0,0,0,0
1590,1,45,2306,2,9.5,9,9,9,9,9,147.6,72.21,0,0,0.05,0,0,0,0,0,0,0,0,0
1591,1,75,5464,2,28.25,24.25,14,13.4,15.27,14.11,199.03,87.45,62.67,33.26,19.09,29.75,25.41,4,2,0,0,1,0,1
1592,1,37,3003,2,34.5,23.75,17,31.53,26.13,33.28,407.44,138.83,77.37,91.78,139.35,93.48,164.6,1,1,3,2,4,2,0
1593,1,53,5224,2,9,11.25,10,16.65,18.02,27.38,205.05,41.51,76.33,33.73,42.59,63.23,70.68,0,0,0,0,0,1,0
1594,0,54,4743,1,24.5,23.5,28.25,20.96,26.75,23.5,392.21,55.75,69.8,92.72,49.16,78.95,44.04,3,7,8,4,9,11,0
1595,1,46,1113,2,18.5,25.5,32.5,31.3,33.05,17.18,370.53,88.56,89.75,128.73,116.12,71.19,40.07,2,3,5,4,4,2,0
1596,1,32,2883,2,26.25,32,22,27.17,20.7,19.45,476.07,95.9,116.03,140.57,92.87,58.9,34.93,0,2,2,2,2,1,1
1597,1,19,17,2,9,9,9,9,9,70.5,70.5,0,0,0,0,0,214.87,0,0,0,0,0,22,1
1598,1,55,4995,2,13.25,24.5,23,16.25,21.75,9,204.75,91.98,106.53,86.64,40.83,56.4,0,0,0,0,0,0,0,1
1599,1,51,2626,2,41.5,38.25,36,25.35,34.67,28.92,465.94,166.2,149.91,159.74,117.75,122.74,93.89,3,4,2,2,5,4,0
1600,1,49,4687,1,40,36,29.5,47.25,39.64,29.75,564.39,187.13,169.88,91.62,240.2,208.63,123.98,0,0,0,0,0,0,0
1601,1,37,2758,2,27,19.25,21.5,20.95,20,16.72,268.42,77.03,35.37,63.84,53.07,39.53,37.19,8,7,6,5,8,5,0
1602,1,43,6203,2,9,9,13,9,9,9,150.75,0,0,0,0,0,0,0,0,0,0,0,0,1
1603,1,53,7382,1,41.5,32.5,37.75,31,27.73,19.5,585.48,207.99,135.8,168.61,119.04,81.94,49.24,6,5,6,5,6,1,0
1604,0,58,5252,2,9.25,9,9,25.75,20.89,32.52,279.91,0,0,0,73.82,33.67,117.47,0,0,0,14,9,13,0
1605,1,32,100,1,14.25,14.25,31,25.25,25,22,103.25,0,0,97.75,75.05,84.91,53.03,2,2,2,2,4,1,1
1606,1,38,3588,2,12.5,12.5,15.25,17.33,19.45,15.89,204.17,57.54,30.04,47.89,49.24,63.59,47.81,1,0,1,0,0,0,0
1607,1,36,694,1,21.25,23.75,17.5,26.46,26.34,17.25,611.05,155.62,188.21,110.46,140.83,108.17,23.31,0,0,0,0,0,1,0
1608,1,38,863,1,72,41.25,14.25,16.5,14.25,14.25,382.75,287.43,104.88,0,7.23,0.53,1.46,47,17,0,1,0,0,1
1609,1,42,1837,2,9,9,12.5,13.35,14.25,10,170.85,35.07,12.31,40.33,23.07,19.65,11.37,2,2,2,4,3,1,1
1610,1,30,2991,2,12,27.75,14.75,11.1,21.2,16.44,253.74,69.77,96.59,38.52,67.31,51.9,31.88,0,0,0,0,0,0,0
1611,1,41,5655,1,41,24.25,21.25,37.4,25.55,21.25,557.45,243.79,92,50.24,215.72,97.18,85.97,3,1,0,0,1,1,0
1612,1,57,6255,2,31.25,26.25,27.5,22.5,24.62,29.29,354.66,85.11,81.61,51.19,76.58,64.9,104.88,9,5,3,5,6,7,0
1613,1,57,8792,1,26.25,21.25,24.25,20.77,15.5,16.5,645.52,90.16,54.16,70.49,44.7,2.56,1.05,4,3,2,3,1,1,0
1614,1,33,1778,1,154,196.25,166,139.75,95.75,110.5,2132.5,954.75,1077.26,1088.03,867.89,502.45,589.65,70,119,79,74,32,60,0
1615,1,46,578,2,73.25,17,47,9,9,9,693.75,231.17,49.82,223.09,0,0,0,0,0,0,0,0,0,1
1616,1,40,2620,2,11.5,10.75,22,19.75,15.08,14.16,240.74,63.61,38.52,84.11,56.42,28.76,38.98,4,3,1,2,0,1,1
1617,1,42,714,2,9,10.25,12.25,21.95,12.05,13.76,229.01,50.78,27.66,23.47,62.06,17.23,30.84,0,0,0,0,0,0,0
1618,1,34,64,1,14.25,14.25,14.25,14.25,23.83,30.5,65.83,0,0,0,19.91,90.98,196,0,0,0,0,0,0,0
1619,1,55,5268,2,9.25,9.25,11,31.15,33.4,33.04,319.59,0,2.77,57.09,143.48,165.14,168.97,0,0,0,0,0,0,0
1620,0,40,1533,2,9,9.25,15.75,13.15,28.1,26.42,244.92,21.87,23.42,74.37,36.77,76.6,71.47,7,5,1,0,8,6,0
1621,0,75,5761,2,9,9,9,23.45,28,47.27,284.47,89.9,75.42,76.65,112.73,84.33,136.75,3,1,3,2,7,7,1
1622,1,61,3623,2,9,10.75,20.25,13,16.5,13.36,214.86,16.79,28.97,56.39,8.73,21.38,14.3,7,4,5,4,2,3,0
1623,1,46,5151,1,22,26.5,26,20.07,14.25,25,442.48,50.7,71.21,97.89,38.36,72.55,62.96,5,8,6,5,6,9,0
1624,1,69,3558,1,25,25.5,22.5,23.39,21.67,18.5,472.81,90.99,102.12,87.32,86.43,74.37,35.41,0,1,0,0,0,0,1
1625,1,41,5523,1,31.75,33.75,28.5,18.34,25.12,35.25,534.46,177.58,223.81,129.31,34.13,115.33,195.98,2,1,2,1,1,4,0
1626,1,47,5954,1,33,30.75,33.75,24,17.75,17,528.75,147.64,131.77,150.27,61.28,29.33,22.43,7,7,9,5,1,1,0
1627,1,41,3094,2,28.75,13.5,14.75,24.15,19.75,18.36,253.01,90.21,50.11,46.97,74.88,67.28,56.91,6,5,4,4,3,3,1
1628,1,32,162,1,27.75,24.5,24.5,25,26.77,29.25,157.77,118.14,87.8,92.24,98.52,124.03,155.89,1,2,1,1,0,2,0
1629,0,37,1698,2,39.25,54.5,13,22.25,20.5,117.16,595.91,103.7,138.56,10.65,10.32,76.48,284.1,4,7,1,2,7,7,1
1630,1,20,676,2,11,14.5,24.5,26.5,11.22,37.16,446.13,59.69,54.44,73.58,85.78,131.6,170.31,4,1,3,6,10,8,1
1631,1,40,2944,2,9.5,19,16.5,16.1,10.25,17.9,228.75,28.13,42.2,42.57,31.46,1.91,29.77,3,2,4,2,2,5,0
1632,1,48,2495,1,113.75,54.25,29,22.14,20.71,30,611.1,303.18,164.82,98.7,65.93,62.96,169.62,5,6,0,0,0,0,0
1633,1,44,170,1,24.25,44.25,50.5,92.62,134.99,280,626.61,61.64,140.12,193.3,340.99,410.74,763.43,3,17,19,29,22,35,0
1634,1,42,4566,2,27.75,27.5,30,43.25,45.46,20.35,444.06,69.78,83.98,77.49,170.05,124.02,30.91,5,5,8,11,6,7,0
1635,1,42,522,1,39.75,35.25,26.75,34.14,26.89,24.5,499.78,188.43,156.06,112.61,153.29,115.57,103.69,3,2,1,3,1,0,0
1636,1,46,109,2,9,9,13.5,9,9,9,40.25,0,0,0.35,0,0,0,0,0,0,0,0,0,1
1637,1,50,4723,2,9.25,13,13.5,12.98,17.38,14.38,186.3,26.83,65.2,42.02,18.98,44.8,29.89,0,1,1,0,2,3,0
1638,0,76,4167,2,9,9,9,10.75,11.41,15.66,158.07,0,0,0,0,0,27.97,0,0,0,0,0,0,0
1639,1,51,7053,1,21.75,18.25,22.75,24.73,25.05,20,420.03,64.2,36.8,66.77,84.92,84.72,56.39,1,2,1,2,0,0,0
1640,1,33,1498,2,9,21.75,9,22,23.22,20.78,277,0,80.13,65.47,91.85,86.28,88.12,0,0,0,0,0,0,1
1641,0,62,1837,2,9,9,9,22.5,17.98,20.86,373.59,0.67,0,0,70.47,60.95,88.67,0,0,0,0,0,0,1
1642,1,46,4606,2,9,9,9,12.06,9,9,151.56,0,4.88,0,37.45,0,0,0,0,0,0,0,0,0
1643,1,29,924,2,27.75,25.25,41.25,35.05,42.75,41.61,698.16,46.18,41.07,75.16,50.09,84.5,92.44,10,11,12,19,16,15,1
1644,1,78,1962,2,9,9,11.5,18.85,9,20.18,141.23,38.47,58.4,47.62,75.24,64.47,88.96,4,1,0,3,1,0,0
1645,0,70,7361,2,9,9,9,15.2,11.13,11.52,253.6,83.53,52,34.32,48.03,9.18,16.07,4,2,2,2,4,2,0
1646,0,47,5364,2,9,9.25,27,21.15,20.04,18.45,228.14,27.74,32.32,99.25,61.32,45.78,53.77,2,1,4,1,2,2,0
1647,1,44,427,1,69.75,100.25,119.5,111.25,127.98,98.5,1767.23,369.14,469.03,502.5,424.42,416.88,343.41,10,25,16,24,20,19,0
1648,1,35,1325,1,48,39.5,43.5,63.78,57.26,50,832.29,320.66,235.28,261.19,444.3,419.02,370.51,1,0,4,1,4,3,0
1649,1,43,5238,2,27.75,29,30.75,27,25.68,23.6,326.53,114.92,125.43,125.85,110.38,98.17,95.88,1,1,3,1,1,0,0
1650,0,47,234,2,9,9,9,17.6,15,17.83,112.43,8.85,29.65,17.53,26.27,26.67,28.8,1,2,0,3,4,4,0
1651,0,24,1607,2,9,9,9,14.82,9.4,13.41,160.63,0,0,0,40.97,4.8,35.64,0,0,0,0,0,0,1
1652,1,38,1800,2,27.5,29,25.25,21.45,26.25,26.79,327.74,60.54,79.43,57.34,41.6,68.97,66.9,6,4,4,7,3,3,1
1653,0,71,5622,2,9,9,9,13.9,10.29,29.72,185.41,18.5,37.3,61.48,36.12,8.87,122.53,0,0,0,0,1,4,0
1654,1,35,3139,1,14.25,15.5,19.75,27.37,28.21,26,444.58,24.65,69.27,73.05,81.03,83.88,76.88,11,12,18,14,16,12,0
1655,1,53,616,1,14.25,14.5,14.25,14.25,14.25,14.25,243,0,4.65,0,0,0,0,0,0,0,0,0,0,0
1656,0,67,3937,2,9,9,9,12.75,17.17,15.63,174.3,0,21.95,18.38,22.67,60.48,37.48,0,0,1,1,2,1,0
1657,1,68,9289,2,10.25,9,37.5,10,9,9,259.5,67.38,38.51,182.24,5.46,0,0,0,0,2,0,0,0,0
1658,1,57,5366,1,14.25,15.5,14.75,14.25,14.25,14.25,257,0,4.57,10.22,0,0,0,0,1,0,0,0,0,0
1659,1,21,351,2,9.25,11,9,11.75,9.75,9.25,110.75,48.88,54.62,8.75,13.79,2.16,0,0,0,3,0,0,0,0
1660,1,42,4725,2,45.75,19,28.25,19.25,38.95,24.34,531.79,136.2,49.33,61,39.14,110.94,85.06,13,8,11,4,7,7,0
1661,0,59,5405,2,9,9,9,21.7,46.09,33.89,278.68,0,0,68.5,61.73,143.88,77.07,0,0,3,3,11,8,0
1662,1,42,4903,1,22.25,17.75,27.75,21.84,23.2,32.5,415.79,45.88,32.75,54.05,0,38.35,50.1,4,4,5,0,5,9,0
1663,1,65,7085,2,9,9,9,14.85,16.97,17.03,162.1,0,43.37,50.58,32.55,73.88,66.7,0,1,2,1,2,3,0
1664,1,19,89,2,9.5,9.75,9.25,11.1,9.92,11.26,158.28,4.78,4.37,24.83,13.88,8.56,14.56,0,0,0,0,0,0,0
1665,1,68,7446,2,9,18.75,12,18.5,14.75,18.81,220.31,41.82,64.67,25.62,51.95,21.87,54.89,3,4,3,3,5,8,1
1666,1,46,5951,1,65.5,56.5,68.75,69.09,71.52,68.25,1161.86,343.07,296.14,379.35,365.69,335.84,371.94,24,8,15,8,31,28,0
1667,1,51,6806,1,28.5,23.75,22.25,14.25,28,14.5,625,59.21,71.09,25.54,0,33.41,3.76,12,3,1,0,3,0,1
1668,1,25,946,2,9.5,9,9.25,11.8,10,11.55,157.1,16.05,6.43,13.4,16.87,2.88,20,0,0,0,2,0,0,0
1669,1,51,8045,2,58.75,40.75,67,43.4,84.57,72.91,901.88,298.99,197.33,400.68,222.9,475.73,442.56,3,1,1,1,2,1,0
1670,1,39,4845,1,60.75,52.25,62.75,59.07,49.57,131.75,1053.64,414.19,328.43,415.21,409.55,293.68,458.19,4,3,4,2,1,12,0
1671,1,39,3816,1,72,31,39.5,50.78,15.14,14.25,677.42,539.72,158.03,237.69,357.46,11.86,0,6,2,4,2,0,0,0
1672,1,42,3630,2,9,9,9,9,9,9,146.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1673,1,54,4994,2,23.75,27,25.75,25.2,16.22,38.25,307.17,222.52,126.58,131.67,45.41,9.13,211.87,0,0,0,0,0,0,1
1674,1,61,7016,2,9.5,9.25,13.5,12.85,14.35,17.11,181.31,26.4,15.44,31.58,16.87,18.89,31.09,0,1,0,2,1,2,1
1675,1,39,1757,1,25.5,18.5,24.5,32.5,47.25,37.25,515,105.37,44.32,97.34,174.96,612.41,1030.98,0,1,2,2,1,1,1
1676,0,80,2335,2,9,9,9,15.6,16.48,11.47,163.8,0,0,11.53,39.8,62.63,24.17,0,0,0,0,0,0,0
1677,1,33,1388,1,14.25,14.25,15,32.75,27.07,44.25,336.82,0,0,5.02,211.51,52.94,128.56,0,0,1,4,10,7,0
1678,1,59,5302,2,9.25,9.5,9.25,9.4,11.04,13.7,164.64,7.06,3.65,0.72,3.26,10.09,1.09,3,0,0,0,0,2,1
1679,1,56,4467,2,13.5,21,33,9,14.25,15.02,386.27,68.21,48.91,120.23,52.96,52.39,111.52,1,1,1,0,3,2,0
1680,1,50,5540,2,10,31.25,14.75,48,46.2,20.81,434.01,58.93,205.33,69.86,211.79,145.16,85.38,6,6,5,5,12,0,1
1681,0,45,4282,2,9,9,9,13.04,13.47,12.55,205.06,7,16.95,23.22,30.52,31.75,21.94,1,0,0,1,3,1,0
1682,1,39,1628,2,10.25,13.25,14,15.3,13.88,14.38,221.31,65.6,52.04,48.81,32.6,29.41,34.43,2,2,1,0,1,1,1
1683,1,34,2339,2,9,14.5,15.75,21.25,18.25,23.11,241.11,79.33,66.53,52.39,65.11,61.16,89.18,0,0,0,0,0,0,0
1684,1,32,220,2,36.25,32.75,30.5,19.55,25.97,22.72,197.74,168.94,165.68,143.68,68.35,105.83,114.63,4,2,3,1,5,0,1
1685,0,59,5957,2,9,9,9,12.4,26.67,12.5,171.57,29.12,27.45,0,31.77,129.67,28.4,0,0,0,0,0,0,1
1686,1,54,6037,2,9,9,9,13.02,14.33,14.64,162.24,28.78,18.94,14.24,26.22,27.79,23.59,0,0,0,0,0,0,0
1687,1,26,458,2,299.75,80,23.75,16.8,66.75,277.36,900.91,696.01,196.59,13.33,39.58,145.64,628.8,10,5,0,7,6,10,0
1688,1,66,2811,2,9.5,11.5,17.75,25.55,17.7,16.47,224.22,46.19,72.7,71.31,98.06,48.25,49.57,1,2,1,4,1,1,1
1689,1,39,1254,1,31,26.25,31.5,31.14,29.57,30,555.46,85.33,54.74,92.33,87.33,86.14,107.72,2,2,5,4,1,2,0
1690,1,56,2985,1,37.5,31.5,28.5,22.8,30.59,35,651.89,181.18,134.41,155.3,56.26,131.22,169.74,9,9,4,5,9,8,0
1691,1,45,4579,2,11.75,22.75,21.5,32.08,32.25,19.94,310.52,75.75,77.41,98.93,171.5,190.75,78.95,1,0,0,3,1,0,0
1692,0,42,1696,2,33.25,32.75,23.5,25.4,29.54,30.87,461.31,139.38,155.41,94.04,92.31,134.45,131.6,0,3,3,4,4,6,0
